Periode,Kode Item,Nama Item,Satuan Standar,Aktual,Lag_1,Lag_2,Lag_3,Lag_6,Lag_12,Rolling_Mean_3,Rolling_Max_3,Rolling_Min_3,Rolling_Mean_6,Rolling_Mean_12,Prediksi_SMA,Prediksi_Decision_Tree,Error_SMA,Error_Decision_Tree,Error_Persen_SMA,Error_Persen_Decision_Tree
2025-07,MASFP-7.5,SURGICAL GLOVE STERILE FREE POWDER 7.5 MAS,PCS,0.0,0.0,0.0,800.0,300.0,0.0,266.6666666666667,800.0,0.0,333.3333333333333,166.66666666666666,266.6666666666667,5.052818991097923,266.6666666666667,5.052818991097923,,
2025-07,METHYL125,Inj METHYLPREDNISOLON 125MG INJ,BOX,3.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1666666666666666,0.0833333333333333,0.3333333333333333,5.052818991097923,2.6666666666666665,2.052818991097923,88.88888888888889,68.4272997032641
2025-07,METR500,Metronidazole 500mg Tab,TAB,500.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1666666666666666,0.0833333333333333,0.3333333333333333,5.052818991097923,499.6666666666667,494.9471810089021,99.93333333333334,98.9894362017804
2025-07,METRDI500,Metronidazole Infus 500mg/100ml,BTL,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,5.052818991097923,100.0,94.94718100890208,100.0,94.94718100890208
2025-07,MK04-115,ELECTROSURGICAL PENCIL MK04-115,PCS,150.0,300.0,0.0,300.0,500.0,0.0,200.0,300.0,0.0,200.0,181.66666666666663,200.0,285.64285714285717,50.0,135.64285714285717,33.33333333333333,90.42857142857144
2025-07,MK08-503B,STERILE SAFETY LANCET MK08-503B,BOX,0.0,2.0,0.0,0.0,15.0,0.0,0.6666666666666666,2.0,0.0,20.33333333333333,24.75,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-07,MK08-565,MASKER MULTI ONE PLUS 3PLY EARLOOP,BOX,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.66666666666667,56.25,0.0,5.052818991097923,50.0,44.94718100890208,100.0,89.89436201780416
2025-07,MK09-135,NASAL OXYGEN CANNULA ADULT,PCS,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,MK09-231,LATEX FOLEY CATHETER 2-WAY FR16,PCS,10.0,200.0,0.0,0.0,0.0,0.0,66.66666666666667,200.0,0.0,33.333333333333336,16.666666666666668,66.66666666666667,124.2,56.66666666666667,114.2,566.6666666666667,1142.0
2025-07,NM-USGG5L,NAM MEDICAL ULTRASOUND GEL 5,DRIGEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,OME40MGINJ,OMEPRAZOLE SODIUM MONOHYDRATE 40mg SERBUK INJ,VIAL,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.052818991097923,500.0,494.9471810089021,100.0,98.9894362017804
2025-07,ONEMED-CATGUT,"Catgut Chromic Uk. 3/0, HR-27, Tapper 75cm 3",PCS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,1.0,4.052818991097923,100.0,405.28189910979233
2025-07,OTO-L,OTORO LATEX FREE POWDER ''L'',BOX,150.0,100.0,150.0,0.0,0.0,200.0,83.33333333333333,150.0,0.0,100.0,132.5,83.33333333333333,68.6046511627907,66.66666666666667,81.3953488372093,44.44444444444445,54.263565891472865
2025-07,OTO-M,OTORO LATEX FREE POWDER ''M'',BOX,200.0,300.0,400.0,0.0,0.0,500.0,233.33333333333331,400.0,0.0,241.66666666666663,289.1666666666667,233.33333333333331,285.64285714285717,33.333333333333314,85.64285714285717,16.666666666666657,42.821428571428584
2025-07,OTR-S,OTORO LATEX FREE POWDER ''S'',BOX,250.0,390.0,500.0,0.0,0.0,600.0,296.6666666666667,500.0,0.0,290.0,370.0,296.6666666666667,237.5,46.666666666666686,12.5,18.66666666666667,5.0
2025-07,OTRP-M,OTORO LATEX POWDER ''M'',BOX,30.0,0.0,0.0,30.0,0.0,0.0,10.0,30.0,0.0,13.333333333333334,6.666666666666667,10.0,5.052818991097923,20.0,24.947181008902078,66.66666666666666,83.1572700296736
2025-07,OTRP-S,OTORO LATEX POWDER ''S'',BOX,30.0,40.0,0.0,40.0,0.0,0.0,26.666666666666668,40.0,0.0,23.33333333333333,11.666666666666666,26.666666666666668,5.052818991097923,3.333333333333332,24.947181008902078,11.111111111111107,83.1572700296736
2025-07,PCT-INFUS,Paracetamol 1 G/100ml Infus TD,BOX,250.0,0.0,600.0,0.0,0.0,0.0,200.0,600.0,0.0,100.0,50.0,200.0,68.6046511627907,50.0,181.3953488372093,20.0,72.55813953488371
2025-07,PO-8.7X13,Plastik Obat Ukuran 8.7x13,PAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.33333333333331,0.0,80.95238095238095,0.0,80.95238095238095,,
2025-07,POT-KS,Pot Tutup Kuning Sterile,PCS,2000.0,1000.0,0.0,0.0,0.0,0.0,333.3333333333333,1000.0,0.0,166.66666666666666,83.33333333333333,333.3333333333333,285.64285714285717,1666.6666666666667,1714.357142857143,83.33333333333334,85.71785714285714
2025-07,PRAZ30,PRAZOTEC INJ 30MG,VIAL,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,116.83333333333331,116.75,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,PSE,OXA PULSE OXYMETER ANAK,PCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,S,"3/0 27,75 BENANG SILK 3/0 27mm, 75cm",PCS,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1666666666666666,0.0833333333333333,0.3333333333333333,5.052818991097923,0.6666666666666667,4.052818991097923,66.66666666666667,405.28189910979233
2025-07,SAU,STRIP ASAM URAT,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,SCT,STRIP CHOLESTEROL,BOX,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,4.333333333333333,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-07,SCTM,SUCTION CONNECTING TUBE MAS,PCS,0.0,500.0,0.0,0.0,0.0,0.0,166.66666666666666,500.0,0.0,116.66666666666669,58.333333333333336,166.66666666666666,285.64285714285717,166.66666666666666,285.64285714285717,,
2025-07,SGD,STRIP GULA DARAH,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,SHB,STRIP HEMOGOBLIN (HB),BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,SHM-005,SHAMROCK LATEX FREE POWDER ''L'',BOX,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,SHM-006,"SHAMROCK LATEX FREE POWDER ""M""",BOX,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,41.66666666666666,20.83333333333333,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,SHM-007,SHAMROCK LATEX FREE POWDER ''S'',BOX,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-07,UFIX5,ULTRAFIX MEDICAL 5X5,BOX,10.0,5.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.0,0.0,0.8333333333333334,0.4166666666666667,1.6666666666666667,5.052818991097923,8.333333333333334,4.947181008902077,83.33333333333334,49.47181008902077
2025-07,URS-10T,URINE STRIP 10U,BTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,1CC,SPUIT 1 CC,BOX,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,2.0,3.052818991097923,100.0,152.64094955489617
2025-08,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,268,Cefadroxil Monohydrate 500mg Kapsul Bernofarm,BOX,0.0,1000.0,0.0,0.0,0.0,0.0,333.3333333333333,1000.0,0.0,167.16666666666666,83.58333333333333,333.3333333333333,285.64285714285717,333.3333333333333,285.64285714285717,,
2025-08,268,Cefadroxil Monohydrate 500mg Kapsul Bernofarm,TAB,621.0,0.0,1000.0,0.0,0.0,0.0,333.3333333333333,1000.0,0.0,167.16666666666666,83.58333333333333,333.3333333333333,400.0,287.6666666666667,221.0,46.323134728931834,35.5877616747182
2025-08,3,CC SPUIT 3 CC,BOX,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.052818991097923,50.0,44.94718100890208,100.0,89.89436201780416
2025-08,367856,"TUBE EDTA PLH 13X75, 3.0",BOX,30.0,15.0,35.0,20.0,20.0,40.0,23.33333333333333,35.0,15.0,21.666666666666668,26.666666666666668,23.33333333333333,5.052818991097923,6.666666666666671,24.947181008902078,22.22222222222224,83.1572700296736
2025-08,367957,"TUBE SST II PLH 13X75, 3.5",BOX,30.0,20.0,30.0,20.0,20.0,60.0,23.33333333333333,30.0,20.0,23.33333333333333,28.33333333333333,23.33333333333333,5.052818991097923,6.666666666666671,24.947181008902078,22.22222222222224,83.1572700296736
2025-08,4004-0805,"CYLINDRICAL TEST TUBE, PLAIN, VOL.5ML/12X75MM, PS MATERIAL",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,4330-0004-02,"Blue Tips,VOL.1000μl,Eppendorf/Universal type,PP material BAG",ZIP-LOCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,4330-0012-02,"Blue Tips,Gilson/Universal type,VOL.1000μl,graduated at 100/250/500/100μl,PP BAG material",ZIP-LOCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,4330-0016-17,"Yellow Tips,VOL.200μl,Eppendorf/Universal type,PP material",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,4330-0023,"Pipet Tips,eppendorf type,VOL.10μl,PP material,Natural color",POLYBAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,4610-1924,"Centrifuge Tube, PP material, conical bottom, Vol.15ml/17x120mm, BLUE printed graduation from 1.5ml to 15ml/graduation interval 0.5ml. Screw cap leakage-proof, GREY color. DNase-free, RNase-free, Non-Pyrogen, Assembled, E.O. sterile, individual flow-pack, 50pcs/box",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,5,CC SPUIT 5 CC,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,615,Paracetamol 500 mg Kaplet,TAB,6500.0,100100.0,400.0,0.0,0.0,0.0,33500.0,100100.0,0.0,16750.0,8375.0,33500.0,0.0,27000.0,6500.0,415.3846153846154,100.0
2025-08,AKHL,70% 1L ALKOHOL 70% 1 LITER,BTL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,3.0,2.052818991097923,100.0,68.4272997032641
2025-08,AMD,5mg Amlodipine 5mg,BOX,0.0,0.0,5000.0,1.0,0.0,0.0,1667.0,5000.0,0.0,833.6666666666666,416.9166666666667,1667.0,400.0,1667.0,400.0,,
2025-08,AS,ALKOHOL SWAB,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,ASWAG60,Ashwagandha+ 60 Kapsul,BTL,10.0,10.0,0.0,0.0,0.0,0.0,3.333333333333333,10.0,0.0,1.6666666666666667,0.8333333333333334,3.333333333333333,5.052818991097923,6.666666666666667,4.947181008902077,66.66666666666667,49.47181008902077
2025-08,ATM-RTA,ALTAMED COVID-19 RAPID TEST KIT ANTIGEN @25 PCS,BOX,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.75,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,BISPRO2.5,Bisoprolol Tab 2.5mg Bernofarm,TAB,0.0,3000.0,0.0,0.0,0.0,0.0,1000.0,3000.0,0.0,500.0,250.0,1000.0,0.0,1000.0,0.0,,
2025-08,CEFIX100,Cefixime Trihydrate 100mg Tss Bernofarm,BOX,0.0,500.0,0.0,0.0,0.0,0.0,166.66666666666666,500.0,0.0,83.83333333333333,41.91666666666666,166.66666666666666,285.64285714285717,166.66666666666666,285.64285714285717,,
2025-08,CIFLX,Tab CIPROFLOXACIN TAB,BOX,0.0,1000.0,2.0,0.0,0.0,0.0,334.0,1000.0,0.0,167.0,83.5,334.0,285.64285714285717,334.0,285.64285714285717,,
2025-08,DEXAMETHMUL,Dexametasone 0.5 '200tab,BOX,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.5,0.25,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-08,DOMPS,Domperidone 5mg/5ml Syr Bernofarm,BTL,0.0,35.0,6.0,0.0,0.0,0.0,13.666666666666666,35.0,0.0,6.833333333333333,3.4166666666666665,13.666666666666666,5.052818991097923,13.666666666666666,5.052818991097923,,
2025-08,IV,20G IV CHATETER NO 20G,PCS,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.333333333333333,10.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,IV,22G IV CHATETER NO 22G,PCS,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.6666666666666667,10.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,IV,24G IV CHATETER NO 24G,PCS,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,1.6666666666666667,5.833333333333333,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,PAK,50.0,20.0,0.0,100.0,60.0,20.0,40.0,100.0,0.0,38.333333333333336,38.75,40.0,5.052818991097923,10.0,44.94718100890208,20.0,89.89436201780416
2025-08,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),PAK,15.0,25.0,14.0,10.0,40.0,0.0,16.333333333333332,25.0,10.0,14.833333333333334,12.833333333333334,16.333333333333332,5.052818991097923,1.3333333333333321,9.947181008902078,8.88888888888888,66.31454005934718
2025-08,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",PAK,50.0,70.0,20.0,50.0,70.0,50.0,46.66666666666666,70.0,20.0,50.0,50.41666666666666,46.66666666666666,5.052818991097923,3.333333333333343,44.94718100890208,6.666666666666686,89.89436201780416
2025-08,KLX-R,Kassa Lipat X-Ray 10cm x 10cm,PAK,0.0,0.0,0.0,20.0,0.0,0.0,6.666666666666667,20.0,0.0,3.333333333333333,6.666666666666667,6.666666666666667,5.052818991097923,6.666666666666667,5.052818991097923,,
2025-08,LEVOTAB,LEVOPAR TAB,BOX,0.0,50.0,30.0,0.0,20.0,0.0,26.666666666666668,50.0,0.0,16.666666666666668,13.333333333333334,26.666666666666668,5.052818991097923,26.666666666666668,5.052818991097923,,
2025-08,LEVXC500-INF,Levofloxacin Infus 500MG/100ML,BTL,40.0,40.0,0.0,0.0,0.0,0.0,13.333333333333334,40.0,0.0,6.666666666666667,3.333333333333333,13.333333333333334,5.052818991097923,26.666666666666664,34.94718100890208,66.66666666666666,87.3679525222552
2025-08,LGN-RTA,LUNGENE COVID-19 ANTIGEN RAPID TEST,BOX,20.0,0.0,0.0,20.0,0.0,0.0,6.666666666666667,20.0,0.0,3.333333333333333,6.666666666666667,6.666666666666667,5.052818991097923,13.333333333333332,14.947181008902078,66.66666666666666,74.73590504451039
2025-08,MASFP-6.5,SURGICAL GLOVE STERILE FREE POWDER 6.5 MAS,PCS,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,283.3333333333333,166.66666666666666,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,MASFP-7,SURGICAL GLOVE STERILE FREE POWDER 7 MAS,PCS,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,283.3333333333333,166.66666666666666,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,MASFP-7.5,SURGICAL GLOVE STERILE FREE POWDER 7.5 MAS,PCS,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,283.3333333333333,166.66666666666666,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,METHYL125,Inj METHYLPREDNISOLON 125MG INJ,BOX,0.0,1000.0,3.0,0.0,0.0,0.0,334.3333333333333,1000.0,0.0,167.33333333333334,83.66666666666667,334.3333333333333,285.64285714285717,334.3333333333333,285.64285714285717,,
2025-08,METR500,Metronidazole 500mg Tab,TAB,500.0,0.0,500.0,0.0,0.0,0.0,166.66666666666666,500.0,0.0,83.5,41.75,166.66666666666666,68.6046511627907,333.33333333333337,431.3953488372093,66.66666666666667,86.27906976744187
2025-08,METRDI500,Metronidazole Infus 500mg/100ml,BTL,100.0,100.0,0.0,0.0,0.0,0.0,33.333333333333336,100.0,0.0,16.666666666666668,25.0,33.333333333333336,5.052818991097923,66.66666666666666,94.94718100890208,66.66666666666666,94.94718100890208
2025-08,MK04-115,ELECTROSURGICAL PENCIL MK04-115,PCS,0.0,150.0,300.0,0.0,100.0,0.0,150.0,300.0,0.0,141.66666666666666,194.16666666666663,150.0,285.64285714285717,150.0,285.64285714285717,,
2025-08,MK08-503B,STERILE SAFETY LANCET MK08-503B,BOX,0.0,0.0,2.0,0.0,30.0,0.0,0.6666666666666666,2.0,0.0,17.833333333333332,24.75,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-08,MK08-565,MASKER MULTI ONE PLUS 3PLY EARLOOP,BOX,50.0,50.0,0.0,0.0,0.0,0.0,16.666666666666668,50.0,0.0,58.333333333333336,60.41666666666666,16.666666666666668,5.052818991097923,33.33333333333333,44.94718100890208,66.66666666666666,89.89436201780416
2025-08,MK09-135,NASAL OXYGEN CANNULA ADULT,PCS,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,MK09-231,LATEX FOLEY CATHETER 2-WAY FR16,PCS,0.0,10.0,200.0,0.0,0.0,0.0,70.0,200.0,0.0,35.0,17.5,70.0,68.6046511627907,70.0,68.6046511627907,,
2025-08,NM-USGG5L,NAM MEDICAL ULTRASOUND GEL 5,DRIGEN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,2.0,3.052818991097923,100.0,152.64094955489617
2025-08,OME40MGINJ,OMEPRAZOLE SODIUM MONOHYDRATE 40mg SERBUK INJ,VIAL,500.0,0.0,500.0,0.0,0.0,0.0,166.66666666666666,500.0,0.0,83.33333333333333,46.66666666666666,166.66666666666666,68.6046511627907,333.33333333333337,431.3953488372093,66.66666666666667,86.27906976744187
2025-08,ONEMED-CATGUT,"Catgut Chromic Uk. 3/0, HR-27, Tapper 75cm 3",PCS,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1666666666666666,0.0833333333333333,0.3333333333333333,5.052818991097923,0.3333333333333333,5.052818991097923,,
2025-08,OTO-L,OTORO LATEX FREE POWDER ''L'',BOX,100.0,150.0,100.0,150.0,100.0,190.0,133.33333333333334,150.0,100.0,125.0,128.33333333333334,133.33333333333334,124.2,33.33333333333334,24.200000000000003,33.33333333333334,24.200000000000003
2025-08,OTO-M,OTORO LATEX FREE POWDER ''M'',BOX,212.0,200.0,300.0,400.0,250.0,250.0,300.0,400.0,200.0,275.0,264.1666666666667,300.0,285.64285714285717,88.0,73.64285714285717,41.509433962264154,34.73719676549866
2025-08,OTR-S,OTORO LATEX FREE POWDER ''S'',BOX,300.0,250.0,390.0,500.0,300.0,600.0,380.0,500.0,250.0,331.6666666666667,340.8333333333333,380.0,285.64285714285717,80.0,14.357142857142833,26.666666666666668,4.785714285714278
2025-08,OTRP-M,OTORO LATEX POWDER ''M'',BOX,0.0,30.0,0.0,0.0,50.0,0.0,10.0,30.0,0.0,18.33333333333333,9.166666666666666,10.0,5.052818991097923,10.0,5.052818991097923,,
2025-08,OTRP-S,OTORO LATEX POWDER ''S'',BOX,0.0,30.0,40.0,0.0,50.0,0.0,23.33333333333333,40.0,0.0,28.33333333333333,14.166666666666666,23.33333333333333,5.052818991097923,23.33333333333333,5.052818991097923,,
2025-08,PCT-INFUS,Paracetamol 1 G/100ml Infus TD,BOX,150.0,250.0,0.0,600.0,0.0,0.0,283.3333333333333,600.0,0.0,141.66666666666666,70.83333333333333,283.3333333333333,285.64285714285717,133.33333333333331,135.64285714285717,88.88888888888887,90.42857142857144
2025-08,PO-8.7X13,Plastik Obat Ukuran 8.7x13,PAK,1000.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,208.33333333333331,0.0,80.95238095238095,1000.0,919.047619047619,100.0,91.9047619047619
2025-08,POT-KS,Pot Tutup Kuning Sterile,PCS,0.0,2000.0,1000.0,0.0,0.0,0.0,1000.0,2000.0,0.0,500.0,250.0,1000.0,416.6666666666667,1000.0,416.6666666666667,,
2025-08,PRAZ30,PRAZOTEC INJ 30MG,VIAL,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,45.833333333333336,116.75,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,PSE,OXA PULSE OXYMETER ANAK,PCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,S,"3/0 27,75 BENANG SILK 3/0 27mm, 75cm",PCS,3.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,5.052818991097923,2.3333333333333335,2.052818991097923,77.77777777777779,68.4272997032641
2025-08,SAU,STRIP ASAM URAT,BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,SCT,STRIP CHOLESTEROL,BOX,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,4.333333333333333,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-08,SCTM,SUCTION CONNECTING TUBE MAS,PCS,150.0,0.0,500.0,0.0,0.0,0.0,166.66666666666666,500.0,0.0,116.66666666666669,58.333333333333336,166.66666666666666,68.6046511627907,16.666666666666657,81.3953488372093,11.111111111111105,54.263565891472865
2025-08,SGD,STRIP GULA DARAH,BOX,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,10.0,4.947181008902077,100.0,49.47181008902077
2025-08,SHB,STRIP HEMOGOBLIN (HB),BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,SHM-005,SHAMROCK LATEX FREE POWDER ''L'',BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,SHM-006,"SHAMROCK LATEX FREE POWDER ""M""",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333333333333,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,SHM-007,SHAMROCK LATEX FREE POWDER ''S'',BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-08,UFIX5,ULTRAFIX MEDICAL 5X5,BOX,20.0,10.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,2.5,1.25,5.0,5.052818991097923,15.0,14.947181008902078,75.0,74.73590504451039
2025-08,URS-10T,URINE STRIP 10U,BTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-09,1CC,SPUIT 1 CC,BOX,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,5.052818991097923,0.6666666666666666,5.052818991097923,,
2025-09,2121-0034-02,"INOCULATION LOOPS, FLEXIBLE, 10μL+INCORPORATED NEEDLE, ABS MATERIAL, BLUE COLOR. 1PC/PEEL-PK, GAMMA STERILE",BOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
2025-09,268,Cefadroxil Monohydrate 500mg Kapsul Bernofarm,BOX,30.0,621.0,0.0,1000.0,3.0,0.0,540.3333333333334,1000.0,0.0,270.6666666666667,135.33333333333334,540.3333333333334,0.0,510.33333333333337,30.0,1701.1111111111113,100.0
2025-09,268,Cefadroxil Monohydrate 500mg Kapsul Bernofarm,TAB,0.0,30.0,621.0,0.0,0.0,0.0,217.0,621.0,0.0,275.1666666666667,137.83333333333334,217.0,68.6046511627907,217.0,68.6046511627907,,
2025-09,3,CC SPUIT 3 CC,BOX,0.0,50.0,0.0,0.0,0.0,0.0,16.666666666666668,50.0,0.0,8.333333333333334,6.666666666666667,16.666666666666668,5.052818991097923,16.666666666666668,5.052818991097923,,
2025-09,367856,"TUBE EDTA PLH 13X75, 3.0",BOX,50.0,30.0,15.0,35.0,20.0,0.0,26.666666666666668,35.0,15.0,23.33333333333333,25.83333333333333,26.666666666666668,5.052818991097923,23.333333333333332,44.94718100890208,46.666666666666664,89.89436201780416
2025-09,367957,"TUBE SST II PLH 13X75, 3.5",BOX,50.0,30.0,20.0,30.0,20.0,0.0,26.666666666666668,30.0,20.0,25.0,25.83333333333333,26.666666666666668,5.052818991097923,23.333333333333332,44.94718100890208,46.666666666666664,89.89436201780416
2025-09,4004-0805,"CYLINDRICAL TEST TUBE, PLAIN, VOL.5ML/12X75MM, PS MATERIAL",CARTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052818991097923,0.0,5.052818991097923,,
