No Transaksi,Tanggal,Kode Pel.,Nama Pelanggan,Kode Item,Nama Item,Jumlah,Satuan,Harga,Potongan %,Total Item,Subtotal,Pajak,Total Akhir,Tahun,Bulan,Periode
0144/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,OME40MGINJ,OMEPRAZOLE SODIUM MONOHYDRATE 40mg SERBUK INJ,1000,VIAL,59000.0,50.0,29500000.0,45273100.0,4980041.0,50253141.0,2025,9,2025-09
0144/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,RANID-INJ,Ranitidine Injek,5,BOX,499000.0,45.0,1372250.0,45273100.0,4980041.0,50253141.0,2025,9,2025-09
0144/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CEFXTR200,CEFIXIME 200MG KAPSUL BERNOFARM,100,BOX,134000.0,55.0,6030000.0,45273100.0,4980041.0,50253141.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CANDS8,Candesartan 8mg Tab,15,BOX,499000.0,30.0,5239500.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CEFO1INJ,Cefotaxime 1gr Serb Inj,50,BOX,299000.0,55.0,6727500.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CIFLX,Tab CIPROFLOXACIN TAB,12,BOX,69000.0,15.0,703800.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,DEXAME5,- Inj Dexamethasone 5mg/1ml - Berno Brn,2,BOX,199000.0,10.0,358200.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,DEXAMETHMUL,Dexametasone 0.5 '200tab,10,BOX,13000.0,15.0,110500.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,EPER50,Eperison HCL 50mg Tab,20,BOX,374000.0,65.0,2618000.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,FLUNZ5,Flunarizine 5 mg Tab,7,BOX,199000.0,30.0,975100.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0145/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,LEVXC500,Levofloxacin 500mg Tab - Berno,10,BOX,124000.0,30.0,868000.0,17600600.0,1936066.0,19536666.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,AMPCL,- Inj Ampicillin Inj,10,BOX,119000.0,10.0,1071000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,ATRAX500-TAB,Asam Tranexamat 500mg Tab - Berno Berno,15,BOX,202000.0,20.0,2424000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CITCL250,Inj Citicoline 250mg/2ml Inj Bernofarm,15,BOX,149000.0,40.0,1341000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,HYOS20-BERNO,Hyoscine N Inj 20 mg/ml - Berno,20,BOX,179000.0,45.0,1969000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,METRDI500,Metronidazole Infus 500mg/100ml,60,BTL,39000.0,35.0,1521000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,MECBN,- Inj Mecobalamin Inj - Berno,20,BOX,119000.0,15.0,2023000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,PCT-INFUS,Paracetamol 1 G/100ml Infus TD,160,BOX,49000.0,45.0,4312000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0146/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,PIRAC3INJ-BERNO,Piracetam 3 G/15ml Inj - Bernofarm,10,BOX,119000.0,10.0,1071000.0,15732000.0,1730520.0,17462520.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,AMD,10mg Amlodipine 10mg,30,BOX,184000.0,70.0,1656000.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,AMD,5mg Amlodipine 5mg,30,BOX,104000.0,65.0,1092000.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CITCL1000,Citicoline 1000mg Tab Bernofarm,5,BOX,514000.0,15.0,2184500.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,DOMPS,Domperidone 5mg/5ml Syr Bernofarm,30,BTL,12800.0,15.0,326400.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,GTMC-SKKF,Gentamicin Cream SK - KF,2,BOX,74000.0,15.0,125800.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,LIDC2,- Inj Lidocain HCL Inj 2% 2ML - Berno,1,BOX,149000.0,5.0,141550.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,METHYL125,Inj METHYLPREDNISOLON 125MG INJ,50,BOX,39000.0,30.0,1365000.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,PCT120-60,Paracetamol 120 mg/60 ml Syr Bernofarm,50,BTL,4000.0,10.0,180000.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0147/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,ZINCS60-BERNO,Zinc Sulfate 60ml Syr - Berno,50,BOX,19000.0,55.0,427500.0,7498750.0,824862.0,8323612.0,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,1218,Miconazole Nitrate Krim 2%,1,BOX,249000.0,45.0,136950.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,BETHAS5-C,Betamethasone 5mg Cream - Berno,1,BOX,174000.0,45.0,95700.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,CVPLX-T,Caviplex Tab,10,BOX,89639.0,5.0,851570.5,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,DAMOX1032L00,Amoxicillin Sirup 125 mg/60ml 2,30,BTL,5800.0,5.0,165300.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,LEVXC500-INF,Levofloxacin Infus 500MG/100ML,40,BTL,49000.0,15.0,1666000.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,METHYL8,Methylprednisolon 8mg,10,BOX,63000.0,25.0,472500.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,NICRP10,- Inj Nicardipine Inj 10mg,15,BOX,399000.0,20.0,4788000.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0148/JL/0925,2025-09-03,PL-0101,RSU AMANAH MAHMUDAH,NYSD-BERNO,Nystatin Drop - Berno,2,BOX,219000.0,25.0,328500.0,8504520.5,935497.3,9440017.8,2025,9,2025-09
0154/JL/0925,2025-09-13,PL-0001,RUMAH SAKIT YARSI,LEVOTAB,LEVOPAR TAB,20,BOX,200000.0,0.0,4000000.0,4000000.0,440000.0,4440000.0,2025,9,2025-09
0155/JL/0925,2025-09-13,PL-0001,RUMAH SAKIT YARSI,MK04-115,ELECTROSURGICAL PENCIL MK04-115,200,PCS,60000.0,30.0,8400000.0,8400000.0,924000.0,9324000.0,2025,9,2025-09
0157/JL/0925,2025-09-13,PL-0001,RUMAH SAKIT YARSI,5,CC SPUIT 5 CC,50,BOX,87000.0,0.0,4350000.0,4350000.0,478500.0,4828500.0,2025,9,2025-09
0141/JL/0925,2025-09-17,PL-0001,RUMAH SAKIT YARSI,NM-USGG5L,NAM MEDICAL ULTRASOUND GEL 5,8,DRIGEN,160000.0,0.0,1280000.0,1280000.0,140800.0,1420800.0,2025,9,2025-09
0158/JL/0925,2025-09-17,PL-0096,PT. SERAPHIM LIFE,ASWAG30,Ashwagandha+ 30 Kapsul,4,BTL,200000.0,5.0,760000.0,760000.0,83600.0,843600.0,2025,9,2025-09
0159/JL/0925,2025-09-19,PL-0001,RUMAH SAKIT YARSI,SCTM,SUCTION CONNECTING TUBE MAS,200,PCS,40000.0,15.0,6800000.0,6800000.0,748000.0,7548000.0,2025,9,2025-09
0156/JL/0925,2025-09-23,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,16490000.0,1813900.0,18303900.0,2025,9,2025-09
0156/JL/0925,2025-09-23,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),10,PAK,480000.0,0.0,4800000.0,16490000.0,1813900.0,18303900.0,2025,9,2025-09
0156/JL/0925,2025-09-23,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",50,PAK,280000.0,48.0,7280000.0,16490000.0,1813900.0,18303900.0,2025,9,2025-09
0161/JL/0925,2025-09-25,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',70,BOX,75000.0,15.0,4462500.0,33150000.0,3646500.0,36796500.0,2025,9,2025-09
0161/JL/0925,2025-09-25,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',200,BOX,75000.0,15.0,12750000.0,33150000.0,3646500.0,36796500.0,2025,9,2025-09
0161/JL/0925,2025-09-25,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',250,BOX,75000.0,15.0,15937500.0,33150000.0,3646500.0,36796500.0,2025,9,2025-09
0162/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",30,BOX,276100.0,15.0,7040550.0,15960450.0,1755650.0,17716100.0,2025,9,2025-09
0162/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",30,BOX,349800.0,15.0,8919900.0,15960450.0,1755650.0,17716100.0,2025,9,2025-09
0163/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,30,PAK,350000.0,37.0,6615000.0,9527000.0,1047970.0,10574970.0,2025,9,2025-09
0163/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",20,PAK,280000.0,48.0,2912000.0,9527000.0,1047970.0,10574970.0,2025,9,2025-09
0164/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,LEVOTAB,LEVOPAR TAB,30,BOX,200000.0,0.0,6000000.0,7700000.0,847000.0,8547000.0,2025,9,2025-09
0164/JL/0925,2025-09-30,PL-0001,RUMAH SAKIT YARSI,SCTM,SUCTION CONNECTING TUBE MAS,50,PCS,40000.0,15.0,1700000.0,7700000.0,847000.0,8547000.0,2025,9,2025-09
0139/JL/1025,2025-10-01,PL-0097,RS HUMANA PRIMA,GGYPS-EONE,Gergaji GYPS Electric Onemed,1,UNIT,5083784.0,0.0,5083784.0,5083784.0,559216.24,5643000.24,2025,10,2025-10
0169/JL/1025,2025-10-04,PL-0001,RUMAH SAKIT YARSI,KLX-R,Kassa Lipat X-Ray 10cm x 10cm,20,PAK,530000.0,11.7,9359800.0,9359800.0,1029578.0,10389378.0,2025,10,2025-10
0166/JL/1025,2025-10-06,PL-0096,PT. SERAPHIM LIFE,ASWAG60,Ashwagandha+ 60 Kapsul,4,BTL,200000.0,0.0,800000.0,800000.0,88000.0,888000.0,2025,10,2025-10
0171/JL/1025,2025-10-14,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,21290000.0,2341900.0,23631900.0,2025,10,2025-10
0171/JL/1025,2025-10-14,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),20,PAK,480000.0,0.0,9600000.0,21290000.0,2341900.0,23631900.0,2025,10,2025-10
0171/JL/1025,2025-10-14,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",50,PAK,280000.0,48.0,7280000.0,21290000.0,2341900.0,23631900.0,2025,10,2025-10
0172/JL/1025,2025-10-15,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',100,BOX,75000.0,15.0,6375000.0,35062500.0,3856875.0,38919375.0,2025,10,2025-10
0172/JL/1025,2025-10-15,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',200,BOX,75000.0,15.0,12750000.0,35062500.0,3856875.0,38919375.0,2025,10,2025-10
0172/JL/1025,2025-10-15,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',250,BOX,75000.0,15.0,15937500.0,35062500.0,3856875.0,38919375.0,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,CF17A,TONER HP LASER JET 17A,1,BUAH,1711712.0,0.0,1711712.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,CF283A,TONER HP LASER JET 83A,2,BUAH,857000.0,0.0,1714000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KHDMI-1.5,KABEL HDMI (1.5M),2,BUAH,37000.0,0.0,74000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,MWR,MOUSE WIRELESS,5,BUAH,154000.0,0.0,770000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP01-B,TINTA EPSON 001 BIRU,3,BOX,67000.0,0.0,201000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP01-H,TINTA EPSON 001 HITAM,3,BOX,67000.0,0.0,201000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP01-K,TINTA EPSON 001 KUNING,3,BOX,67000.0,0.0,201000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP01-M,TINTA EPSON 001 MAGENTA,3,BOX,67000.0,0.0,201000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP03-B,TINTA EPSON 003 BIRU,7,BOX,67000.0,0.0,469000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP03-H,TINTA EPSON 003 HITAM,7,BOX,67000.0,0.0,469000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP03-K,TINTA EPSON 003 KUNING,7,BOX,67000.0,0.0,469000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP03-M,TINTA EPSON 003 MAGENTA,7,BOX,67000.0,0.0,469000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP120-B,TINTA EPSON L120 BIRU,2,BTL,76000.0,0.0,152000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP120-H,TINTA EPSON L120 HITAM,2,BTL,76000.0,0.0,152000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP120-K,TINTA EPSON L120 KUNING,2,BTL,76000.0,0.0,152000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0075/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,TINEP120-M,TINTA EPSON L120 MERAH,2,BTL,76000.0,0.0,152000.0,7557712.0,831348.32,8389060.32,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,BLINK,500 PRO SARAMONIC BLINK 500 PRO X Q20 DUAL- X Q20 CHANNEL WIRELESS,1,UNIT,2300000.0,0.0,2300000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,BSF,Bantal Silicone Fina,4,BUAH,87500.0,0.0,350000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,BSTL-C11,BESTOOL TRIPOD BLUETOOTH SELFIE STICK REMOTE,1,UNIT,353333.0,0.0,353333.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,BYG-C,BAYGON COLOK,20,PCS,46000.0,0.0,920000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,BYG-S,BAYGON SPRAY 600 ML,10,PCS,44000.0,0.0,440000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,CB10,CONTAINER BOX - CB10,2,BUAH,62000.0,0.0,124000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,CB60,CONTAINER BOX - CB 60,1,BUAH,220000.0,0.0,220000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,DETER2,Sabun Detergen Bubuk 2 Kg,3,BUAH,53500.0,0.0,160500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,FCL-LV5L,FLOOR CLEANER LAVENDER 5L,14,DRIGEN,105000.0,0.0,1470000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,GBUS,GEMBOK UK SEDANG,4,BUAH,50000.0,0.0,200000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,GCL-5L,GLASS CLEANER 5L,5,DRIGEN,64500.0,0.0,322500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,GSF-G533,Pel Mop Spin GSF-G533,2,BUAH,128500.0,0.0,257000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,HS-S5L,HAND SOAP STRAWBERRY DAYDREAM 5L,10,DRIGEN,100000.0,0.0,1000000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,HSN-NON-FG5L,PROKLEEN HAND SANITIZER NON FOOD GRADE 5L,5,DRIGEN,160000.0,0.0,800000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KAMLET,Kamper Toilet,15,PAK,26500.0,0.0,397500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KANEBO,KANEBO,12,PCS,20000.0,0.0,240000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KCBW-58,KEMOCENG BENANG WARNA 58CM,2,BUAH,31000.0,0.0,62000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KESET,RAJUT KAIN KESET RAJUT/ANYAM,10,PCS,25000.0,0.0,250000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KJO,KERANJANG OBAT,6,BUAH,14000.0,0.0,84000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KPLB,KANTONG PLASTIK BENING,10,PAK,12500.0,0.0,125000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,KR-SR-5L,KARBOL SEREH 5L,12,DRIGEN,57000.0,0.0,684000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,MVA-C01,MAONO MULTIFUNCTIONAL VOICE AMPLIFIER C01,1,UNIT,1300000.0,0.0,1300000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PB5KG,PLASTIK BENING UK 5kg,5,PAK,23000.0,0.0,115000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PC-5L,PORCELAIN CLEANER 5L,5,DRIGEN,82000.0,0.0,410000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PEL-N703,PEL NAGOYA LARGE 703,1,BUAH,37000.0,0.0,37000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PEMUTIHPAKAI,Pemutih Pakaian AN,2,PCS,89500.0,0.0,179000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PENGKI,Pengki,6,PCS,29500.0,0.0,177000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PGR-GAP,PENGHARUM RUANGAN GANTUNG APEL,15,PCS,19000.0,0.0,285000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PGR-GJER,PENGHARUM RUANGAN GANTUNG JERUK,15,PCS,19000.0,0.0,285000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PGR-GLAV,PENGHARUM RUANGAN GANTUNG LAVENDER,20,PCS,19000.0,0.0,380000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PKSH40X60,Plastik Sampah Hitam 40x60,150,PAK,28500.0,0.0,4275000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PKSH50X57,PLASTIK SAMPAH HITAM 50x57,130,PAK,21000.0,0.0,2730000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PKSH90X120,PLASTIK SAMPAH HITAM 90x120,80,PAK,31000.0,0.0,2480000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PKSK40X60,PLASTIK SAMPAH KUNING 40x60,80,PAK,33000.0,0.0,2640000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PKSK90X120,PLASTIK SAMPAH KUNING 90x120,40,PAK,27000.0,0.0,1080000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PMNG,PEL MOP NAGATA,1,BUAH,37000.0,0.0,37000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,PO-8.7X13,Plastik Obat Ukuran 8.7x13,150,PAK,15000.0,0.0,2250000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SABPP,Sabun Pencuci Piring 5 Liter,10,DRIGEN,94500.0,0.0,945000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SAPU,LIDI Sapu Lidi Gagang,2,PCS,17000.0,0.0,34000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SAPU,IJUK Sapu Ijuk Lantai,5,PCS,26500.0,0.0,132500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SARINGANKOL,SARINGAN KOLAM AM,1,PCS,109500.0,0.0,109500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SB,SERBET,10,PCS,29000.0,0.0,290000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SC-E,Sabun Cream Ekonomi,5,BUAH,14500.0,0.0,72500.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SDKOP,SENDOK OBAT PUYER,6,BUAH,45000.0,0.0,270000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
0081/JL/1025,2025-10-17,PL-0073,PUSKESMAS BINTARA,SKBF-9502,Sikat Baju Fumi 9502 Homee,2,BUAH,28000.0,0.0,56000.0,39217383.0,4313912.0,43531295.0,2025,10,2025-10
